# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     694.721      136.300     3899.527    21074.742
     696.723      135.300     3899.527    21074.742
     698.725      135.800     3899.527    21074.742
     700.728      134.800     3899.527    21074.742
     702.728      136.900     3899.527    21074.742
     704.731      165.300     3899.527    21074.742
     706.733      143.300     3899.527    21074.742
     708.735      142.300     3899.527    21074.742
     710.736      142.400     3899.527    21074.742
     712.739      142.800     3899.527    21074.742
     714.741      142.900     3899.527    21074.742
     716.743      142.800     3899.527    21074.742
     718.745      143.800     3899.527    21074.742
     720.747      144.800     3899.527    21074.742
     722.748      142.900     3899.527    21074.742
     724.751      142.300     3899.527    21074.742
     726.752      143.400     3899.527    21074.742
     728.755      143.300     3899.527    21074.742
     730.756      143.400     3899.527    21074.742
     732.758      142.400     3899.527    21074.742
     734.760      141.800     3899.527    21074.742
     736.763      141.800     3899.527    21074.742
     738.765      141.800     3899.527    21074.742
     740.765      143.500     3899.793    21074.742
     742.768      141.800     3899.793    21074.742
     744.770      143.300     3899.793    21074.742
     746.772      142.300     3899.793    21074.742
     748.774      142.800     3899.793    21074.742
     750.776      142.900     3899.793    21074.742
     752.779      141.800     3899.793    21074.742
     754.780      143.400     3899.793    21074.742
     756.783      142.300     3899.793    21074.742
     758.785      143.300     3899.793    21074.742
     760.787      142.300     3899.793    21074.742
     762.789      143.300     3899.793    21074.742
     764.792      142.800     3899.793    21074.742
     766.792      142.900     3899.793    21074.742
     768.794      141.900     3899.793    21074.742
     770.796      143.800     3899.793    21074.742
     772.799      142.800     3899.793    21074.742
     774.801      142.300     3899.793    21074.742
     776.803      142.800     3899.793    21074.742
     778.805      142.800     3899.793    21074.742
     780.808      142.800     3899.793    21074.742
     782.808      143.000     3899.793    21074.742
     784.811      142.800     3899.793    21074.742
     786.812      142.900     3899.793    21074.742
     788.815      143.300     3899.793    21074.742
     790.816      142.900     3899.793    21074.742
     792.819      142.800     3899.793    21074.742
     794.821      142.300     3899.793    21074.742
     796.823      142.800     3899.793    21074.742
     798.824      142.900     3899.793    21074.742
     800.827      142.800     3899.793    21074.742
     802.828      141.400     3899.793    21074.742
     804.831      142.300     3899.793    21074.742
     806.833      143.300     3899.793    21074.742
     808.835      142.300     3899.793    21074.742
     810.836      143.400     3899.793    21074.742
     812.839      142.800     3899.793    21074.742
     814.841      143.800     3899.793    21074.742
     816.843      143.300     3899.793    21074.742
     818.845      142.800     3899.793    21074.742
     820.848      142.300     3899.793    21074.742
     822.850      143.300     3899.793    21074.742
     824.852      143.800     3899.793    21074.742
     826.854      142.800     3899.793    21074.742
     828.856      143.300     3899.793    21074.742
     830.859      142.800     3899.793    21074.742
     832.861      143.800     3899.793    21074.742
     834.862      143.000     3899.793    21074.742
     836.862      142.400     3899.793    21074.742
     838.864      141.900     3899.793    21074.742
     840.867      143.300     3899.793    21074.742
     842.869      142.800     3899.793    21074.742
     844.871      143.300     3899.793    21074.742
     846.872      142.000     3899.793    21074.742
     848.872      144.500     3899.793    21074.742
     850.874      143.400     3899.793    21074.742
     852.876      142.800     3899.793    21074.742
     854.876      143.000     3899.793    21074.742
     856.879      143.800     3899.793    21074.742
     858.880      143.900     3899.793    21074.742
     860.883      143.800     3899.793    21074.742
     862.885      143.300     3899.793    21074.742
     864.887      143.300     3899.793    21074.742
     866.888      143.900     3899.793    21074.742
     868.891      144.300     3899.793    21074.742
     870.893      143.300     3899.793    21074.742
     872.894      143.400     3899.793    21074.742
     874.896      143.800     3899.793    21074.742
     876.899      143.800     3899.793    21074.742
     878.901      143.800     3899.793    21074.742
     880.903      142.800     3899.793    21074.742
     882.904      143.900     3899.793    21074.742
     884.907      143.800     3899.793    21074.742
     886.909      144.300     3899.793    21074.742
     888.911      143.300     3899.793    21074.742
     890.912      143.900     3899.793    21074.742
     892.915      143.800     3899.793    21074.742
     894.917      143.800     3899.793    21074.742
     896.919      143.300     3899.793    21074.742
     898.920      143.900     3899.793    21074.742
     900.923      143.800     3899.793    21074.742
     902.924      142.400     3899.793    21074.742
     904.927      141.800     3899.793    21074.742
     906.928      141.900     3899.793    21074.742
     908.931      141.800     3899.793    21074.742
     910.932      143.400     3899.793    21074.742
     912.935      141.300     3899.793    21074.742
     914.937      141.300     3899.793    21074.742
     916.939      143.300     3899.793    21074.742
     918.941      143.300     3899.793    21074.742
     920.944      142.800     3899.793    21074.742
     922.946      142.300     3899.793    21074.742
     924.948      142.300     3899.793    21074.742
     926.948      143.500     3899.793    21074.742
     928.951      142.800     3899.793    21074.742
     930.953      143.300     3899.793    21074.742
     932.955      128.900     3899.852    21074.742
     934.957      100.400     3899.852    21074.742
     936.960       99.900     3899.852    21074.742
     938.962      100.900     3899.852    21074.742
     940.964       99.900     3899.852    21074.742
     942.966      100.400     3899.852    21074.742
     944.968      100.400     3899.852    21074.742
     946.971       99.900     3899.852    21074.742
     948.973      100.400     3899.852    21074.742
     950.975      100.400     3899.852    21074.742
     952.977      100.400     3899.852    21074.742
     954.980      100.900     3899.852    21074.742
     956.982      100.400     3899.852    21074.742
     958.984      100.400     3899.852    21074.742
     960.986      100.400     3899.852    21074.742
     962.989      100.400     3899.852    21074.742
     964.991       99.900     3899.852    21074.742
     966.993      100.400     3899.852    21074.742
     968.995       99.900     3899.852    21074.742
     970.998      100.400     3899.852    21074.742
     973.000       99.900     3899.852    21074.742
     975.002      100.400     3899.852    21074.742
     977.004      100.400     3899.852    21074.742
     979.007      100.400     3899.852    21074.742
     981.008      100.400     3899.852    21074.742
     983.011       99.900     3899.852    21074.742
     985.012      100.400     3899.852    21074.742
     987.015      100.400     3899.852    21074.742
     989.016       99.900     3899.852    21074.742
     991.019      100.400     3899.852    21074.742
     993.020      100.900     3899.852    21074.742
     995.023      100.900     3899.852    21074.742
     997.025      100.400     3899.852    21074.742
     999.027      100.400     3899.852    21074.742
    1001.028       99.900     3899.852    21074.742
    1003.031      100.400     3899.852    21074.742
    1005.033      100.900     3899.852    21074.742
    1007.035       99.900     3899.852    21074.742
    1009.036      100.400     3899.852    21074.742
    1011.039      100.400     3899.852    21074.742
    1013.041       99.900     3899.852    21074.742
    1015.043      100.400     3899.852    21074.742
    1017.045      100.400     3899.852    21074.742
    1019.048       99.900     3899.852    21074.742
    1021.050      306.700     3909.555    21074.742
    1023.052      135.800     3909.555    21074.742
    1025.054      138.300     3909.555    21074.742
    1027.057      136.800     3909.555    21074.742
    1029.059      137.800     3909.555    21074.742
    1031.061      137.300     3909.555    21074.742
    1033.062      136.900     3909.555    21074.742
    1035.064      137.400     3910.070    21074.742
    1037.066      137.300     3910.328    21074.742
    1039.068      138.800     3910.586    21074.742
    1041.071      136.300     3910.586    21074.742
    1043.073      138.800     3910.586    21074.742
    1045.075      136.800     3910.844    21074.742
    1047.076      315.300     3928.883    21074.742
    1049.079      138.300     3929.012    21074.742
    1051.080      137.900     3929.012    21074.742
    1053.083      136.300     3929.012    21074.742
    1055.085      135.900     3929.012    21074.742
    1057.087      136.800     3929.012    21074.742
    1059.089      136.800     3929.012    21074.742
    1061.091      135.300     3929.012    21074.742
    1063.094      136.300     3929.012    21074.742
    1065.096      136.300     3929.012    21074.742
    1067.098      135.800     3929.012    21074.742
    1069.100      135.800     3929.012    21074.742
    1071.103      136.800     3929.012    21074.742
    1073.104      136.400     3929.012    21074.742
    1075.107      135.800     3929.012    21074.742
    1077.109      136.300     3929.012    21074.742
    1079.111      136.300     3929.012    21074.742
    1081.113      135.800     3929.012    21074.742
    1083.116      135.300     3929.012    21074.742
    1085.118      121.900     3929.012    21074.742
    1087.120       99.900     3929.012    21074.742
    1089.122       99.900     3929.012    21074.742
    1091.124      100.400     3929.012    21074.742
    1093.127       99.900     3929.012    21074.742
    1095.129      100.400     3929.012    21074.742
    1097.131       99.900     3929.012    21074.742
    1099.133       99.900     3929.012    21074.742
    1101.136       99.900     3929.012    21074.742
    1103.136      246.400     3929.012    21074.742
    1105.139      167.300     3929.270    21074.742
    1107.139      137.400     3929.270    21074.742
    1109.140      137.900     3929.270    21074.742
    1111.143      139.300     3929.270    21074.742
    1113.145      138.800     3929.270    21074.742
    1115.147      138.800     3929.270    21074.742
    1117.148      137.900     3929.270    21074.742
    1119.151      304.200     3929.527    21074.742
    1121.153      100.400     3929.527    21074.742
    1123.155       99.900     3929.527    21074.742
    1125.157       99.900     3929.527    21074.742
    1127.160      100.400     3929.527    21074.742
    1129.162       99.900     3929.527    21074.742
    1131.164       99.900     3929.527    21074.742
    1133.166      100.400     3929.527    21074.742
    1135.168       99.900     3929.527    21074.742
    1137.171      100.400     3929.527    21074.742
    1139.172       99.900     3929.527    21074.742
    1141.172      230.400     3929.773    21074.742
    1143.175      149.300     3929.773    21074.742
    1145.177       99.900     3929.773    21074.742
    1147.179      287.200     3930.105    21074.742
    1149.180       99.900     3930.105    21074.742
    1151.182      100.400     3930.105    21074.742
    1153.185       99.900     3930.105    21074.742
    1155.187       99.900     3930.105    21074.742
    1157.189      100.400     3930.105    21074.742
    1159.191       99.900     3930.105    21074.742
    1161.194      282.200     3930.105    21074.742
    1163.196      214.800     3930.363    21074.742
    1165.198      154.300     3930.363    21074.742
    1167.200      100.400     3930.363    21074.742
    1169.203      269.700     4174.637    21074.742
    1171.204      304.200     4460.293    21074.742
    1173.207      101.900     4460.523    21074.742
    1175.209      159.800     5070.938    21074.742
    1177.211      102.400     5071.453    21074.742
    1179.213      299.200     5376.188    21074.742
    1181.215      100.400     5376.188    21074.742
    1183.218      176.300     6107.484    21074.742
    1185.219      278.800     6576.961    21074.742
    1187.220      138.400     6608.156    21074.742
    1189.223      149.300     6608.156    21074.742
    1191.224      100.400     6608.156    21074.742
    1193.227      256.700     6624.141    21074.742
    1195.229       99.900     6624.141    21074.742
    1197.231      165.300     6624.141    21074.742
    1199.232       99.900     6624.141    21074.742
    1201.235       99.900     6624.141    21074.742
    1203.237      100.400     6624.141    21074.742
    1205.238       99.900     6624.141    21074.742
    1207.241      245.700     6624.902    21074.742
    1209.243       99.900     6624.902    21074.742
    1211.244      100.400     6624.902    21074.742
    1213.247       99.900     6624.902    21074.742
    1215.248      178.800     6625.410    21074.742
    1217.251       99.900     6625.410    21074.742
    1219.252      100.400     6625.410    21074.742
    1221.255       99.900     6625.410    21074.742
    1223.256       99.900     6625.410    21074.742
    1225.259       99.900     6625.410    21074.742
    1227.260      250.300     6626.441    21074.742
    1229.263      179.800     6626.691    21074.742
    1231.264      100.400     6626.691    21074.742
    1233.267       99.900     6626.691    21074.742
    1235.268       99.900     6626.691    21074.742
    1237.271      188.800     6626.691    21074.742
    1239.272      227.800     6626.691    21074.742
    1241.274      123.900     6626.691    21074.742
    1243.276      225.700     6626.691    21074.742
    1245.278      203.800     6640.355    21074.742
    1247.281      154.800     6640.355    21074.742
    1249.283       99.900     6640.355    21074.742
    1251.284      101.900     6640.355    21074.742
    1253.287      251.200     6640.613    21074.742
    1255.289      168.300     6640.613    21074.742
    1257.291       99.900     6640.613    21074.742
    1259.293      100.400     6640.613    21074.742
    1261.295      251.200     6640.613    21074.742
    1263.296      179.900     6640.613    21074.742
    1265.299      255.700     6640.613    21074.742
    1267.299      100.000     6640.613    21074.742
    1269.300      170.900     6640.613    21074.742
    1271.302      257.200     6640.863    21074.742
    1273.305      100.400     6640.863    21074.742
    1275.307      175.300     6640.863    21074.742
    1277.309      100.400     6640.863    21074.742
    1279.311      100.400     6640.863    21074.742
    1281.314      262.200     6640.863    21074.742
    1283.316       99.900     6640.863    21074.742
    1285.318       99.900     6640.863    21074.742
    1287.320      270.200     6640.863    21074.742
    1289.322      162.400     6640.863    21074.742
    1291.324      100.400     6640.863    21074.742
    1293.326      172.800     6640.863    21074.742
    1295.328      100.400     6640.863    21074.742
    1297.331       99.900     6640.863    21074.742
    1299.332      197.300     6640.863    21074.742
    1301.333      249.400     6640.863    21074.742
    1303.336       99.900     6640.863    21074.742
    1305.338      155.800     6640.863    21074.742
    1307.340      100.400     6640.863    21074.742
    1309.343      253.700     6640.863    21074.742
    1311.345      197.800     6640.863    21074.742
    1313.347       99.900     6640.863    21074.742
    1315.349       99.900     6640.863    21074.742
    1317.352      255.700     6640.863    21074.742
    1319.354      100.400     6640.863    21074.742
    1321.356      173.800     6640.863    21074.742
    1323.358       99.900     6640.863    21074.742
    1325.361      227.200     6640.863    21074.742
    1327.363      131.400     6640.863    21074.742
    1329.365      100.400     6640.863    21074.742
    1331.367       99.900     6640.863    21074.742
    1333.370      100.400     6640.863    21074.742
    1335.372       99.900     6640.863    21074.742
    1337.374      204.300     6640.863    21074.742
    1339.377      100.400     6640.863    21074.742
    1341.379       99.900     6640.863    21074.742
    1343.381       99.900     6640.863    21074.742
    1345.383      265.700     6640.863    21074.742
    1347.386       99.900     6640.863    21074.742
    1349.388      100.400     6640.863    21074.742
    1351.390      100.400     6640.863    21074.742
    1353.392       99.900     6640.863    21074.742
    1355.395      165.800     6640.863    21074.742
    1357.397       99.900     6640.863    21074.742
    1359.399      113.400     6640.863    21074.742
    1361.401       99.900     6640.863    21074.742
    1363.404       99.900     6640.863    21074.742
    1365.406      100.400     6640.863    21074.742
    1367.408      199.300     6640.863    21074.742
    1369.411      292.700     6640.863    21074.742
    1371.413       99.900     6640.863    21074.742
    1373.415      100.400     6640.863    21074.742
    1375.417      258.700     6640.863    21074.742
    1377.420      100.400     6640.949    21074.742
    1379.422      184.800     6640.949    21074.742
    1381.424       99.900     6640.949    21074.742
    1383.426      258.700     6640.949    21074.742
    1385.428      194.300     6640.949    21074.742
    1387.431      262.700     6640.949    21074.742
    1389.433       99.900     6640.949    21074.742
    1391.435      194.300     6640.949    21074.742
    1393.437      100.400     6640.949    21074.742
    1395.440      102.900     6640.949    21074.742
    1397.442      113.400     6640.949    21074.742
    1399.444      319.100     6640.949    21074.742
    1401.446       99.900     6640.949    21074.742
    1403.449       99.900     6640.949    21074.742
    1405.451      283.700     6640.949    21074.742
    1407.453      127.900     6640.949    21074.742
    1409.455      200.800     6640.949    21074.742
    1411.458      100.400     6640.949    21074.742
    1413.460       99.900     6640.949    21074.742
    1415.462      253.700     6640.949    21074.742
    1417.464      199.300     6640.949    21074.742
    1419.467       99.900     6640.949    21074.742
    1421.469      258.700     6640.949    21074.742
    1423.471       99.900     6640.949    21074.742
    1425.473      197.800     6640.949    21074.742
    1427.476      100.400     6640.949    21074.742
    1429.478       99.900     6640.949    21074.742
    1431.480      258.700     6640.949    21074.742
    1433.482      195.800     6640.949    21074.742
    1435.485       99.900     6640.949    21074.742
    1437.487      108.900     6640.949    21074.742
    1439.489      292.200     6640.949    21074.742
    1441.491      136.300     6640.949    21074.742
    1443.494      153.300     6640.949    21074.742
